city,date,percentage
Sydney,2020-05-18,23
Sydney,2020-05-19,22
Sydney,2020-05-20,23
Sydney,2020-05-21,22
Sydney,2020-05-22,24
Sydney,2020-05-23,30
Sydney,2020-05-24,26
Sydney,2020-05-25,24
Sydney,2020-05-26,24
Sydney,2020-05-27,27
Sydney,2020-05-28,27
Sydney,2020-05-29,30
Sydney,2020-05-30,35
Sydney,2020-05-31,34
Sydney,2020-06-01,31
Sydney,2020-06-02,28
Sydney,2020-06-03,30
Sydney,2020-06-04,31
Sydney,2020-06-05,36
Sydney,2020-06-06,39
Sydney,2020-06-07,27
Sydney,2020-06-08,28
Sydney,2020-06-09,30
Sydney,2020-06-10,31
Sydney,2020-06-11,34
Sydney,2020-06-12,36
Sydney,2020-06-13,43
Sydney,2020-06-14,42
Sydney,2020-06-15,36
Sydney,2020-06-16,33
Sydney,2020-06-17,36
Sydney,2020-06-18,37
Sydney,2020-06-19,44
Sydney,2020-06-20,48
Sydney,2020-06-21,39
Sydney,2020-06-22,37
Sydney,2020-06-23,36
Sydney,2020-06-24,37
Sydney,2020-06-25,39
Sydney,2020-06-26,43
Sydney,2020-06-27,47
Sydney,2020-06-28,43
Sydney,2020-06-29,36
Sydney,2020-06-30,38
Sydney,2020-07-01,40
Sydney,2020-07-02,43
Sydney,2020-07-03,47
Sydney,2020-07-04,51
Sydney,2020-07-05,46
Sydney,2020-07-06,40
Sydney,2020-07-07,40
Sydney,2020-07-08,41
Sydney,2020-07-09,41
Sydney,2020-07-10,45
Sydney,2020-07-11,47
Sydney,2020-07-12,42
Sydney,2020-07-13,39
Sydney,2020-07-14,36
Sydney,2020-07-15,39
Sydney,2020-07-16,39
Sydney,2020-07-17,42
Sydney,2020-07-18,47
Sydney,2020-07-19,43
Sydney,2020-07-20,37
Sydney,2020-07-21,37
Sydney,2020-07-22,37
Sydney,2020-07-23,39
Sydney,2020-07-24,39
Sydney,2020-07-25,41
Sydney,2020-07-26,31
Sydney,2020-07-27,33
Sydney,2020-07-28,34
Sydney,2020-07-29,38
Sydney,2020-07-30,37
Sydney,2020-07-31,41
Sydney,2020-08-01,46
Sydney,2020-08-02,40
Sydney,2020-08-03,35
Sydney,2020-08-04,34
Sydney,2020-08-05,36
Sydney,2020-08-06,34
Sydney,2020-08-07,35
Sydney,2020-08-08,39
Sydney,2020-08-09,32
Sydney,2020-08-10,33
Sydney,2020-08-11,34
Sydney,2020-08-12,36
Sydney,2020-08-13,37
Sydney,2020-08-14,38
Sydney,2020-08-15,45
Sydney,2020-08-16,39
Sydney,2020-08-17,35
Sydney,2020-08-18,35
Sydney,2020-08-19,34
Sydney,2020-08-20,36
Sydney,2020-08-21,39
Sydney,2020-08-22,43
Sydney,2020-08-23,40
Sydney,2020-08-24,37
Sydney,2020-08-25,36
Sydney,2020-08-26,39
Sydney,2020-08-27,39
Sydney,2020-08-28,40
Sydney,2020-08-29,47
Sydney,2020-08-30,43
Sydney,2020-08-31,35
Sydney,2020-09-01,35
Sydney,2020-09-02,38
Sydney,2020-09-03,40
Sydney,2020-09-04,40
Sydney,2020-09-05,45
Sydney,2020-09-06,40
Sydney,2020-09-07,37
Sydney,2020-09-08,37
Sydney,2020-09-09,37
Sydney,2020-09-10,38
Sydney,2020-09-11,42
Sydney,2020-09-12,44
Sydney,2020-09-13,40
Sydney,2020-09-14,37
Sydney,2020-09-15,37
Sydney,2020-09-16,40
Sydney,2020-09-17,41
Sydney,2020-09-18,42
Sydney,2020-09-19,43
Sydney,2020-09-20,36
Sydney,2020-09-21,39
Sydney,2020-09-22,41
Sydney,2020-09-23,42
Sydney,2020-09-24,41
Sydney,2020-09-25,44
Sydney,2020-09-26,46
Sydney,2020-09-27,43
Sydney,2020-09-28,39
Sydney,2020-09-29,40
Sydney,2020-09-30,41
Sydney,2020-10-01,42
Sydney,2020-10-02,45
Sydney,2020-10-03,46
Sydney,2020-10-04,40
Sydney,2020-10-05,39
Sydney,2020-10-06,38
Sydney,2020-10-07,40
Sydney,2020-10-08,40
Sydney,2020-10-09,46
Sydney,2020-10-10,47
Sydney,2020-10-11,43
Sydney,2020-10-12,40
Sydney,2020-10-13,39
Sydney,2020-10-14,41
Sydney,2020-10-15,43
Sydney,2020-10-16,44
Sydney,2020-10-17,46
Sydney,2020-10-18,40
Sydney,2020-10-19,40
Sydney,2020-10-20,40
Sydney,2020-10-21,42
Sydney,2020-10-22,43
Sydney,2020-10-23,45
Sydney,2020-10-24,43
Sydney,2020-10-25,38
Sydney,2020-10-26,37
Sydney,2020-10-27,41
Sydney,2020-10-28,43
Sydney,2020-10-29,42
Sydney,2020-10-30,44
Sydney,2020-10-31,44
Sydney,2020-11-01,36
Sydney,2020-11-02,43
Sydney,2020-11-03,42
Sydney,2020-11-04,42
Sydney,2020-11-05,39
Sydney,2020-11-06,45
Sydney,2020-11-07,45
Sydney,2020-11-08,42
Sydney,2020-11-09,41
Sydney,2020-11-10,43
Sydney,2020-11-11,46
Sydney,2020-11-12,44
Sydney,2020-11-13,47
Sydney,2020-11-14,52
Sydney,2020-11-15,45
Sydney,2020-11-16,43
Sydney,2020-11-17,43
Sydney,2020-11-18,45
Sydney,2020-11-19,45
Sydney,2020-11-20,47
Sydney,2020-11-21,48
Sydney,2020-11-22,43
Sydney,2020-11-23,45
Sydney,2020-11-24,45
Sydney,2020-11-25,46
Sydney,2020-11-26,51
Sydney,2020-11-27,52
Sydney,2020-11-28,49
Sydney,2020-11-29,44
Sydney,2020-11-30,46
Sydney,2020-12-01,48
Sydney,2020-12-02,48
Sydney,2020-12-03,50
Sydney,2020-12-04,54
Sydney,2020-12-05,51
Sydney,2020-12-06,50
Sydney,2020-12-07,47
Sydney,2020-12-08,50
Sydney,2020-12-09,52
Sydney,2020-12-10,53
Sydney,2020-12-11,55
Sydney,2020-12-12,54
Sydney,2020-12-13,51
Sydney,2020-12-14,51
Sydney,2020-12-15,51
Sydney,2020-12-16,54
Sydney,2020-12-17,53
Sydney,2020-12-18,44
Sydney,2020-12-19,33
Sydney,2020-12-20,28
Sydney,2020-12-21,28
Sydney,2020-12-22,28
Sydney,2020-12-23,28
Sydney,2020-12-24,22
Sydney,2020-12-25,15
Sydney,2020-12-26,23
Sydney,2020-12-27,28
Sydney,2020-12-28,26
Sydney,2020-12-29,27
Sydney,2020-12-30,26
Sydney,2020-12-31,23
Sydney,2021-01-01,16
Sydney,2021-01-02,28
Sydney,2021-01-03,35
Sydney,2021-01-04,34
Sydney,2021-01-05,35
Sydney,2021-01-06,35
Sydney,2021-01-07,37
Sydney,2021-01-08,39
Sydney,2021-01-09,43
Sydney,2021-01-10,43
Sydney,2021-01-11,41
Sydney,2021-01-12,41
Sydney,2021-01-13,41
São Paulo,2020-03-02,112
São Paulo,2020-03-03,115
São Paulo,2020-03-04,112
São Paulo,2020-03-05,118
São Paulo,2020-03-06,117
São Paulo,2020-03-07,120
São Paulo,2020-03-08,105
São Paulo,2020-03-09,112
São Paulo,2020-03-10,117
São Paulo,2020-03-11,113
São Paulo,2020-03-12,107
São Paulo,2020-03-13,96
São Paulo,2020-03-14,88
São Paulo,2020-03-15,73
São Paulo,2020-03-16,62
São Paulo,2020-03-17,45
São Paulo,2020-03-18,33
São Paulo,2020-03-19,25
São Paulo,2020-03-20,19
São Paulo,2020-03-21,17
São Paulo,2020-03-22,17
São Paulo,2020-03-23,13
São Paulo,2020-03-24,11
São Paulo,2020-03-25,12
São Paulo,2020-03-26,11
São Paulo,2020-03-27,12
São Paulo,2020-03-28,13
São Paulo,2020-03-29,13
São Paulo,2020-03-30,14
São Paulo,2020-03-31,14
São Paulo,2020-04-01,12
São Paulo,2020-04-02,12
São Paulo,2020-04-03,11
São Paulo,2020-04-04,13
São Paulo,2020-04-05,13
São Paulo,2020-04-06,12
São Paulo,2020-04-07,12
São Paulo,2020-04-08,12
São Paulo,2020-04-09,12
São Paulo,2020-04-10,8
São Paulo,2020-04-11,12
São Paulo,2020-04-12,12
São Paulo,2020-04-13,11
São Paulo,2020-04-14,11
São Paulo,2020-04-15,11
São Paulo,2020-04-16,11
São Paulo,2020-04-17,12
São Paulo,2020-04-18,11
São Paulo,2020-04-19,14
São Paulo,2020-04-20,11
São Paulo,2020-04-21,7
São Paulo,2020-04-22,12
São Paulo,2020-04-23,12
São Paulo,2020-04-24,12
São Paulo,2020-04-25,13
São Paulo,2020-04-26,12
São Paulo,2020-04-27,13
São Paulo,2020-04-28,11
São Paulo,2020-04-29,12
São Paulo,2020-04-30,13
São Paulo,2020-05-01,7
São Paulo,2020-05-02,12
São Paulo,2020-05-03,14
São Paulo,2020-05-04,12
São Paulo,2020-05-05,11
São Paulo,2020-05-06,12
São Paulo,2020-05-07,11
São Paulo,2020-05-08,12
São Paulo,2020-05-09,15
São Paulo,2020-05-10,15
São Paulo,2020-05-11,16
São Paulo,2020-05-12,13
São Paulo,2020-05-13,14
São Paulo,2020-05-14,13
São Paulo,2020-05-15,14
São Paulo,2020-05-16,14
São Paulo,2020-05-17,16
São Paulo,2020-05-18,12
São Paulo,2020-05-19,11
São Paulo,2020-05-20,10
São Paulo,2020-05-21,10
São Paulo,2020-05-22,12
São Paulo,2020-05-23,14
São Paulo,2020-05-24,14
São Paulo,2020-05-25,9
São Paulo,2020-05-26,12
São Paulo,2020-05-27,11
São Paulo,2020-05-28,11
São Paulo,2020-05-29,13
São Paulo,2020-05-30,13
São Paulo,2020-05-31,14
São Paulo,2020-06-01,13
São Paulo,2020-06-02,13
São Paulo,2020-06-03,13
São Paulo,2020-06-04,12
São Paulo,2020-06-05,13
São Paulo,2020-06-06,17
São Paulo,2020-06-07,15
São Paulo,2020-06-08,15
São Paulo,2020-06-09,15
São Paulo,2020-06-10,15
São Paulo,2020-06-11,14
São Paulo,2020-06-12,15
São Paulo,2020-06-13,17
São Paulo,2020-06-14,17
São Paulo,2020-06-15,17
São Paulo,2020-06-16,17
São Paulo,2020-06-17,16
São Paulo,2020-06-18,15
São Paulo,2020-06-19,17
São Paulo,2020-06-20,20
São Paulo,2020-06-21,18
São Paulo,2020-06-22,17
São Paulo,2020-06-23,16
São Paulo,2020-06-24,16
São Paulo,2020-06-25,17
São Paulo,2020-06-26,16
São Paulo,2020-06-27,14
São Paulo,2020-06-28,16
São Paulo,2020-06-29,17
São Paulo,2020-06-30,18
São Paulo,2020-07-01,17
São Paulo,2020-07-02,16
São Paulo,2020-07-03,17
São Paulo,2020-07-04,19
São Paulo,2020-07-05,18
São Paulo,2020-07-06,19
São Paulo,2020-07-07,18
São Paulo,2020-07-08,18
São Paulo,2020-07-09,18
São Paulo,2020-07-10,19
São Paulo,2020-07-11,21
São Paulo,2020-07-12,24
São Paulo,2020-07-13,20
São Paulo,2020-07-14,19
São Paulo,2020-07-15,17
São Paulo,2020-07-16,20
São Paulo,2020-07-17,19
São Paulo,2020-07-18,21
São Paulo,2020-07-19,22
São Paulo,2020-07-20,19
São Paulo,2020-07-21,19
São Paulo,2020-07-22,21
São Paulo,2020-07-23,19
São Paulo,2020-07-24,21
São Paulo,2020-07-25,24
São Paulo,2020-07-26,22
São Paulo,2020-07-27,21
São Paulo,2020-07-28,22
São Paulo,2020-07-29,19
São Paulo,2020-07-30,19
São Paulo,2020-07-31,20
São Paulo,2020-08-01,23
São Paulo,2020-08-02,22
São Paulo,2020-08-03,23
São Paulo,2020-08-04,22
São Paulo,2020-08-05,23
São Paulo,2020-08-06,23
São Paulo,2020-08-07,23
São Paulo,2020-08-08,30
São Paulo,2020-08-09,25
São Paulo,2020-08-10,23
São Paulo,2020-08-11,22
São Paulo,2020-08-12,22
São Paulo,2020-08-13,23
São Paulo,2020-08-14,24
São Paulo,2020-08-15,28
São Paulo,2020-08-16,23
São Paulo,2020-08-17,24
São Paulo,2020-08-18,21
São Paulo,2020-08-19,22
São Paulo,2020-08-20,22
São Paulo,2020-08-21,18
São Paulo,2020-08-22,23
São Paulo,2020-08-23,23
São Paulo,2020-08-24,24
São Paulo,2020-08-25,24
São Paulo,2020-08-26,22
São Paulo,2020-08-27,24
São Paulo,2020-08-28,24
São Paulo,2020-08-29,28
São Paulo,2020-08-30,27
São Paulo,2020-08-31,25
São Paulo,2020-09-01,25
São Paulo,2020-09-02,24
São Paulo,2020-09-03,24
São Paulo,2020-09-04,25
São Paulo,2020-09-05,28
São Paulo,2020-09-06,27
São Paulo,2020-09-07,16
São Paulo,2020-09-08,27
São Paulo,2020-09-09,25
São Paulo,2020-09-10,27
São Paulo,2020-09-11,27
São Paulo,2020-09-12,30
São Paulo,2020-09-13,30
São Paulo,2020-09-14,28
São Paulo,2020-09-15,26
São Paulo,2020-09-16,25
São Paulo,2020-09-17,26
São Paulo,2020-09-18,25
São Paulo,2020-09-19,32
São Paulo,2020-09-20,27
São Paulo,2020-09-21,25
São Paulo,2020-09-22,24
São Paulo,2020-09-23,24
São Paulo,2020-09-24,24
São Paulo,2020-09-25,27
São Paulo,2020-09-26,34
São Paulo,2020-09-27,28
São Paulo,2020-09-28,25
São Paulo,2020-09-29,27
São Paulo,2020-09-30,27
São Paulo,2020-10-01,27
São Paulo,2020-10-02,27
São Paulo,2020-10-03,31
São Paulo,2020-10-04,30
São Paulo,2020-10-05,28
São Paulo,2020-10-06,28
São Paulo,2020-10-07,28
São Paulo,2020-10-08,28
São Paulo,2020-10-09,27
São Paulo,2020-10-10,36
São Paulo,2020-10-11,33
São Paulo,2020-10-12,18
São Paulo,2020-10-13,28
São Paulo,2020-10-14,28
São Paulo,2020-10-15,28
São Paulo,2020-10-16,28
São Paulo,2020-10-17,33
São Paulo,2020-10-18,33
São Paulo,2020-10-19,28
São Paulo,2020-10-20,28
São Paulo,2020-10-21,28
São Paulo,2020-10-22,30
São Paulo,2020-10-23,30
São Paulo,2020-10-24,37
São Paulo,2020-10-25,33
São Paulo,2020-10-26,28
São Paulo,2020-10-27,28
São Paulo,2020-10-28,28
São Paulo,2020-10-29,28
São Paulo,2020-10-30,26
São Paulo,2020-10-31,32
São Paulo,2020-11-01,33
São Paulo,2020-11-02,17
São Paulo,2020-11-03,30
São Paulo,2020-11-04,28
São Paulo,2020-11-05,30
São Paulo,2020-11-06,32
São Paulo,2020-11-07,40
São Paulo,2020-11-08,39
São Paulo,2020-11-09,30
São Paulo,2020-11-10,30
São Paulo,2020-11-11,28
São Paulo,2020-11-12,28
São Paulo,2020-11-13,31
São Paulo,2020-11-14,37
São Paulo,2020-11-15,45
São Paulo,2020-11-16,28
São Paulo,2020-11-17,28
São Paulo,2020-11-18,27
São Paulo,2020-11-19,28
São Paulo,2020-11-20,27
São Paulo,2020-11-21,36
São Paulo,2020-11-22,37
São Paulo,2020-11-23,28
São Paulo,2020-11-24,30
São Paulo,2020-11-25,30
São Paulo,2020-11-26,28
São Paulo,2020-11-27,30
São Paulo,2020-11-28,38
São Paulo,2020-11-29,43
São Paulo,2020-11-30,28
São Paulo,2020-12-01,28
São Paulo,2020-12-02,28
São Paulo,2020-12-03,27
São Paulo,2020-12-04,30
São Paulo,2020-12-05,39
São Paulo,2020-12-06,38
São Paulo,2020-12-07,30
São Paulo,2020-12-08,30
São Paulo,2020-12-09,30
São Paulo,2020-12-10,31
São Paulo,2020-12-11,33
São Paulo,2020-12-12,40
São Paulo,2020-12-13,38
São Paulo,2020-12-14,30
São Paulo,2020-12-15,32
São Paulo,2020-12-16,31
São Paulo,2020-12-17,31
São Paulo,2020-12-18,31
São Paulo,2020-12-19,37
São Paulo,2020-12-20,40
São Paulo,2020-12-21,28
São Paulo,2020-12-22,28
São Paulo,2020-12-23,25
São Paulo,2020-12-24,16
São Paulo,2020-12-25,10
São Paulo,2020-12-26,17
São Paulo,2020-12-27,23
São Paulo,2020-12-28,21
São Paulo,2020-12-29,20
São Paulo,2020-12-30,19
São Paulo,2020-12-31,13
São Paulo,2021-01-01,8
São Paulo,2021-01-02,19
São Paulo,2021-01-03,27
São Paulo,2021-01-04,26
São Paulo,2021-01-05,28
São Paulo,2021-01-06,26
São Paulo,2021-01-07,27
São Paulo,2021-01-08,28
São Paulo,2021-01-09,35
São Paulo,2021-01-10,37
São Paulo,2021-01-11,30
São Paulo,2021-01-12,28
São Paulo,2021-01-13,28
Toronto,2020-03-02,95
Toronto,2020-03-03,102
Toronto,2020-03-04,97
Toronto,2020-03-05,105
Toronto,2020-03-06,100
Toronto,2020-03-07,109
Toronto,2020-03-08,106
Toronto,2020-03-09,94
Toronto,2020-03-10,95
Toronto,2020-03-11,91
Toronto,2020-03-12,87
Toronto,2020-03-13,78
Toronto,2020-03-14,72
Toronto,2020-03-15,67
Toronto,2020-03-16,51
Toronto,2020-03-17,40
Toronto,2020-03-18,32
Toronto,2020-03-19,31
Toronto,2020-03-20,27
Toronto,2020-03-21,30
Toronto,2020-03-22,27
Toronto,2020-03-23,23
Toronto,2020-03-24,22
Toronto,2020-03-25,19
Toronto,2020-03-26,18
Toronto,2020-03-27,18
Toronto,2020-03-28,19
Toronto,2020-03-29,18
Toronto,2020-03-30,17
Toronto,2020-03-31,18
Toronto,2020-04-01,18
Toronto,2020-04-02,15
Toronto,2020-04-03,16
Toronto,2020-04-04,17
Toronto,2020-04-05,17
Toronto,2020-04-06,15
Toronto,2020-04-07,16
Toronto,2020-04-08,15
Toronto,2020-04-09,15
Toronto,2020-04-10,12
Toronto,2020-04-11,14
Toronto,2020-04-12,13
Toronto,2020-04-13,14
Toronto,2020-04-14,15
Toronto,2020-04-15,14
Toronto,2020-04-16,14
Toronto,2020-04-17,13
Toronto,2020-04-18,18
Toronto,2020-04-19,14
Toronto,2020-04-20,16
Toronto,2020-04-21,15
Toronto,2020-04-22,14
Toronto,2020-04-23,15
Toronto,2020-04-24,14
Toronto,2020-04-25,17
Toronto,2020-04-26,16
Toronto,2020-04-27,15
Toronto,2020-04-28,17
Toronto,2020-04-29,14
Toronto,2020-04-30,15
Toronto,2020-05-01,18
Toronto,2020-05-02,19
Toronto,2020-05-03,20
Toronto,2020-05-04,18
Toronto,2020-05-05,17
Toronto,2020-05-06,16
Toronto,2020-05-07,17
Toronto,2020-05-08,17
Toronto,2020-05-09,18
Toronto,2020-05-10,19
Toronto,2020-05-11,17
Toronto,2020-05-12,18
Toronto,2020-05-13,18
Toronto,2020-05-14,16
Toronto,2020-05-15,17
Toronto,2020-05-16,23
Toronto,2020-05-17,20
Toronto,2020-05-18,14
Toronto,2020-05-19,21
Toronto,2020-05-20,19
Toronto,2020-05-21,19
Toronto,2020-05-22,21
Toronto,2020-05-23,28
Toronto,2020-05-24,26
Toronto,2020-05-25,22
Toronto,2020-05-26,21
Toronto,2020-05-27,21
Toronto,2020-05-28,20
Toronto,2020-05-29,21
Toronto,2020-05-30,26
Toronto,2020-05-31,28
Toronto,2020-06-01,24
Toronto,2020-06-02,22
Toronto,2020-06-03,22
Toronto,2020-06-04,23
Toronto,2020-06-05,23
Toronto,2020-06-06,31
Toronto,2020-06-07,28
Toronto,2020-06-08,23
Toronto,2020-06-09,25
Toronto,2020-06-10,22
Toronto,2020-06-11,25
Toronto,2020-06-12,25
Toronto,2020-06-13,28
Toronto,2020-06-14,30
Toronto,2020-06-15,26
Toronto,2020-06-16,26
Toronto,2020-06-17,25
Toronto,2020-06-18,25
Toronto,2020-06-19,28
Toronto,2020-06-20,35
Toronto,2020-06-21,35
Toronto,2020-06-22,26
Toronto,2020-06-23,25
Toronto,2020-06-24,27
Toronto,2020-06-25,28
Toronto,2020-06-26,31
Toronto,2020-06-27,37
Toronto,2020-06-28,41
Toronto,2020-06-29,30
Toronto,2020-06-30,32
Toronto,2020-07-01,28
Toronto,2020-07-02,33
Toronto,2020-07-03,33
Toronto,2020-07-04,38
Toronto,2020-07-05,38
Toronto,2020-07-06,31
Toronto,2020-07-07,31
Toronto,2020-07-08,28
Toronto,2020-07-09,31
Toronto,2020-07-10,34
Toronto,2020-07-11,37
Toronto,2020-07-12,41
Toronto,2020-07-13,31
Toronto,2020-07-14,32
Toronto,2020-07-15,32
Toronto,2020-07-16,30
Toronto,2020-07-17,34
Toronto,2020-07-18,43
Toronto,2020-07-19,38
Toronto,2020-07-20,32
Toronto,2020-07-21,33
Toronto,2020-07-22,28
Toronto,2020-07-23,32
Toronto,2020-07-24,35
Toronto,2020-07-25,44
Toronto,2020-07-26,42
Toronto,2020-07-27,31
Toronto,2020-07-28,34
Toronto,2020-07-29,32
Toronto,2020-07-30,34
Toronto,2020-07-31,37
Toronto,2020-08-01,44
Toronto,2020-08-02,39
Toronto,2020-08-03,28
Toronto,2020-08-04,34
Toronto,2020-08-05,33
Toronto,2020-08-06,36
Toronto,2020-08-07,36
Toronto,2020-08-08,47
Toronto,2020-08-09,45
Toronto,2020-08-10,35
Toronto,2020-08-11,34
Toronto,2020-08-12,36
Toronto,2020-08-13,37
Toronto,2020-08-14,39
Toronto,2020-08-15,48
Toronto,2020-08-16,45
Toronto,2020-08-17,34
Toronto,2020-08-18,37
Toronto,2020-08-19,36
Toronto,2020-08-20,39
Toronto,2020-08-21,38
Toronto,2020-08-22,50
Toronto,2020-08-23,51
Toronto,2020-08-24,37
Toronto,2020-08-25,38
Toronto,2020-08-26,37
Toronto,2020-08-27,38
Toronto,2020-08-28,40
Toronto,2020-08-29,49
Toronto,2020-08-30,47
Toronto,2020-08-31,38
Toronto,2020-09-01,39
Toronto,2020-09-02,36
Toronto,2020-09-03,41
Toronto,2020-09-04,42
Toronto,2020-09-05,48
Toronto,2020-09-06,52
Toronto,2020-09-07,28
Toronto,2020-09-08,39
Toronto,2020-09-09,37
Toronto,2020-09-10,40
Toronto,2020-09-11,41
Toronto,2020-09-12,51
Toronto,2020-09-13,46
Toronto,2020-09-14,40
Toronto,2020-09-15,40
Toronto,2020-09-16,38
Toronto,2020-09-17,39
Toronto,2020-09-18,40
Toronto,2020-09-19,47
Toronto,2020-09-20,47
Toronto,2020-09-21,37
Toronto,2020-09-22,37
Toronto,2020-09-23,37
Toronto,2020-09-24,37
Toronto,2020-09-25,38
Toronto,2020-09-26,47
Toronto,2020-09-27,47
Toronto,2020-09-28,34
Toronto,2020-09-29,37
Toronto,2020-09-30,34
Toronto,2020-10-01,35
Toronto,2020-10-02,37
Toronto,2020-10-03,47
Toronto,2020-10-04,40
Toronto,2020-10-05,33
Toronto,2020-10-06,35
Toronto,2020-10-07,34
Toronto,2020-10-08,34
Toronto,2020-10-09,37
Toronto,2020-10-10,39
Toronto,2020-10-11,37
Toronto,2020-10-12,22
Toronto,2020-10-13,34
Toronto,2020-10-14,32
Toronto,2020-10-15,33
Toronto,2020-10-16,36
Toronto,2020-10-17,45
Toronto,2020-10-18,36
Toronto,2020-10-19,32
Toronto,2020-10-20,34
Toronto,2020-10-21,31
Toronto,2020-10-22,31
Toronto,2020-10-23,33
Toronto,2020-10-24,41
Toronto,2020-10-25,39
Toronto,2020-10-26,32
Toronto,2020-10-27,30
Toronto,2020-10-28,32
Toronto,2020-10-29,31
Toronto,2020-10-30,33
Toronto,2020-10-31,41
Toronto,2020-11-01,40
Toronto,2020-11-02,33
Toronto,2020-11-03,32
Toronto,2020-11-04,31
Toronto,2020-11-05,31
Toronto,2020-11-06,34
Toronto,2020-11-07,45
Toronto,2020-11-08,42
Toronto,2020-11-09,31
Toronto,2020-11-10,31
Toronto,2020-11-11,32
Toronto,2020-11-12,32
Toronto,2020-11-13,32
Toronto,2020-11-14,40
Toronto,2020-11-15,34
Toronto,2020-11-16,28
Toronto,2020-11-17,30
Toronto,2020-11-18,28
Toronto,2020-11-19,28
Toronto,2020-11-20,31
Toronto,2020-11-21,41
Toronto,2020-11-22,37
Toronto,2020-11-23,26
Toronto,2020-11-24,25
Toronto,2020-11-25,23
Toronto,2020-11-26,26
Toronto,2020-11-27,27
Toronto,2020-11-28,32
Toronto,2020-11-29,30
Toronto,2020-11-30,25
Toronto,2020-12-01,25
Toronto,2020-12-02,26
Toronto,2020-12-03,26
Toronto,2020-12-04,28
Toronto,2020-12-05,31
Toronto,2020-12-06,28
Toronto,2020-12-07,26
Toronto,2020-12-08,25
Toronto,2020-12-09,23
Toronto,2020-12-10,26
Toronto,2020-12-11,26
Toronto,2020-12-12,28
Toronto,2020-12-13,28
Toronto,2020-12-14,24
Toronto,2020-12-15,26
Toronto,2020-12-16,23
Toronto,2020-12-17,26
Toronto,2020-12-18,27
Toronto,2020-12-19,30
Toronto,2020-12-20,28
Toronto,2020-12-21,25
Toronto,2020-12-22,25
Toronto,2020-12-23,25
Toronto,2020-12-24,23
Toronto,2020-12-25,13
Toronto,2020-12-26,20
Toronto,2020-12-27,23
Toronto,2020-12-28,20
Toronto,2020-12-29,21
Toronto,2020-12-30,22
Toronto,2020-12-31,22
Toronto,2021-01-01,13
Toronto,2021-01-02,20
Toronto,2021-01-03,23
Toronto,2021-01-04,24
Toronto,2021-01-05,23
Toronto,2021-01-06,22
Toronto,2021-01-07,22
Toronto,2021-01-08,23
Toronto,2021-01-09,26
Toronto,2021-01-10,25
Toronto,2021-01-11,22
Toronto,2021-01-12,21
Toronto,2021-01-13,20
Vancouver,2020-03-02,93
